Winner,TitleBout,LoseStreakDif,WinStreakDif,LongestWinStreakDif,WinDif,LossDif,TotalRoundDif,TotalTitleBoutDif,KODif,SubDif,HeightDif,ReachDif,AgeDif,SigStrDif,AvgSubAttDif,AvgTDDif,BetterRank,draw_diff,avg_sig_str_pct_diff,avg_TD_pct_diff,M_DEC_diff,S_DEC_diff,U_DEC_diff,TKO_diff,odds_diff,ev_diff,Stance_diff
0,0,1,2,-1,-10,12,-60,0,-6,1,7.62,2.54,3,10.9583,0.0833,-0.625,-1,0,-0.07,-0.044999999999999984,0,0,-5,-1,320.0,91.1765,0
1,0,0,0,2,8,-9,39,1,8,0,-17.78,-20.32,-12,-22.3889,0.0556,-0.1667,-1,0,-0.14700000000000002,-0.347,0,-1,1,0,290.0,70.4839,0
0,0,0,-1,-1,-1,1,-3,0,0,-1,-2.54,-12.7,12,-8.0,-0.5,-1.0,0,0,0.0,0.0,0,0,0,0,-1650.0,-640.0,0
0,0,1,0,0,0,1,1,0,0,-1,-2.54,-2.54,-2,17.7,0.0333,0.1333,0,0,0.063,0.15000000000000002,0,-1,2,0,-600.0,-239.697,0
0,0,-2,0,-2,-3,-2,1,1,-2,-1,-5.08,-5.08,-5,3.9643,-0.7143,1.7857,1,0,-0.006000000000000005,0.305,0,0,0,0,-345.0,-105.9459,-1
1,0,2,1,-3,-3,1,-13,0,-1,-2,-2.54,-15.24,-7,-14.6667,-1.1667,-0.1667,-1,0,-0.15299999999999997,-0.30200000000000005,0,1,-1,0,725.0,300.0,0
1,0,0,0,0,1,-1,4,0,1,0,7.62,7.62,-1,2.25,-0.25,-0.25,0,0,-0.13499999999999995,-0.365,0,1,-1,0,260.0,48.5714,0
1,0,0,1,1,0,2,-3,1,-1,0,-7.62,-5.08,-1,16.75,-0.5,2.5,0,0,0.07200000000000001,0.15,0,0,1,0,-600.0,-239.697,0
1,0,0,0,-1,-4,1,-11,0,-1,-2,-5.08,-15.24,-6,-1.7143,-0.5714,1.0,0,0,0.02799999999999997,0.48700000000000004,0,0,-1,0,975.0,406.8182,0
0,0,0,-1,-1,-1,1,-4,0,-1,0,0.0,2.54,4,-33.3333,0.0,2.6667,-1,0,-0.30000000000000004,0.193,0,0,0,0,310.0,84.3939,0
1,1,0,0,-1,6,-4,5,-2,10,-2,7.62,15.24,5,-36.9306,-0.3472,-0.75,-1,0,-0.009000000000000008,-0.13999999999999996,0,-1,-1,0,-260.0,-48.5714,0
0,0,2,4,-5,-1,-1,-2,-5,0,-1,0.0,-5.08,1,6.1818,-0.3636,-1.4545,-1,0,0.03699999999999998,-0.305,0,0,0,0,-10.0,-8.281599999999997,0
1,0,0,-1,-1,-1,0,-1,0,0,-1,0.0,10.16,-1,-13.0,-3.0,-1.0,0,0,0.0,0.0,0,0,0,0,520.0,204.2857,0
1,0,1,0,-3,-3,-2,0,1,-4,-1,5.08,2.54,-4,-6.4333,-0.0857,-0.0238,0,0,0.0020000000000000018,-0.15199999999999997,0,1,0,-1,-240.0,-33.076899999999995,0
0,0,-1,0,3,8,-7,27,0,0,8,0.0,5.08,3,-24.8235,1.2941,-1.2059,0,0,-0.21599999999999997,0.07200000000000001,0,0,0,0,400.0,134.5455,0
1,0,1,0,-5,-4,-2,-7,0,-1,-1,2.54,-5.08,-2,0.7917,-0.25,-1.4583,0,0,0.07700000000000001,-0.32999999999999996,0,0,-2,0,810.0,337.7778,0
1,0,0,-1,-1,1,-1,5,-1,1,0,2.54,0.0,3,12.9167,0.0,-3.1667,-1,0,-0.16799999999999993,-0.09299999999999997,0,2,-2,0,535.0,210.5172,2
1,0,0,0,0,1,-2,9,0,0,1,-5.08,-15.24,-4,-25.5,1.25,2.25,0,0,-0.010000000000000009,-0.602,0,0,0,0,470.0,175.7843,-2
1,0,1,0,-2,-2,1,-3,0,-1,0,0.0,5.08,2,5.225,0.075,-2.75,1,0,-0.0020000000000000018,-0.0050000000000000044,0,0,-1,0,-10.0,-8.281599999999997,0
1,0,0,0,0,1,-1,4,0,0,0,10.16,-2.54,-1,-23.6667,1.6667,-4.3333,0,0,0.12699999999999995,0.07300000000000001,0,2,-1,0,535.0,210.5172,-1
0,0,0,-2,-2,-2,0,-6,0,0,0,10.16,7.62,5,-70.5,-0.5,-4.0,0,0,0.0,0.0,0,-1,-1,0,370.0,120.0,-1
1,0,0,0,-1,-1,0,-3,0,0,0,0.0,0.0,-1,74.5,0.0,1.0,0,0,0.16499999999999998,1.0,0,0,-1,0,250.0,40.9259,0
0,0,0,-1,-1,-1,0,-3,0,0,0,0.0,-7.62,0,-56.0,-1.0,-1.0,0,0,0.0,0.0,0,0,-1,0,-1110.0,-454.375,0
1,0,0,0,0,1,0,7,1,-2,0,5.08,0.0,10,31.7857,-0.2857,3.1964,-1,0,-0.07999999999999996,0.44199999999999995,0,0,3,-2,270.0,56.034499999999994,0
1,0,0,2,-1,0,0,-2,0,3,-5,2.54,2.54,-7,25.125,-0.75,-0.75,-1,0,-0.09899999999999998,-0.544,0,0,2,0,610.0,245.1493,1
0,0,2,1,-1,-3,6,-19,0,-1,0,5.08,5.08,14,-4.5962,1.3462,-0.7115,0,0,0.14500000000000002,0.01200000000000001,0,-2,0,0,280.0,63.333299999999994,-2
1,0,0,1,1,1,0,-1,0,1,0,5.08,5.08,-5,-14.3333,0.1667,-0.8333,0,0,0.197,-0.10199999999999998,0,0,0,0,10.0,8.281599999999997,0
1,0,0,0,-1,0,-1,8,0,0,0,2.54,-2.54,-9,18.65,-0.15,2.4,0,0,0.23399999999999999,0.482,0,0,0,0,975.0,406.8182,0
0,0,-1,0,2,3,-2,14,0,0,0,2.54,2.54,-11,25.0,0.0,0.3333,0,0,-0.24999999999999994,-0.308,0,0,3,0,385.0,127.381,0
0,0,0,0,-2,-2,1,-8,0,-1,0,7.62,7.62,2,1.5714,-0.1429,0.6786,1,0,-0.25200000000000006,0.09600000000000003,-2,0,1,0,-370.0,-120.0,0
1,0,0,2,2,0,1,-8,0,1,1,-2.54,2.54,0,-6.0,0.2667,-0.0333,0,0,-0.09899999999999992,0.0,0,0,-2,0,-220.0,-16.666700000000006,1
1,0,0,-1,-1,-1,-1,-1,0,-1,1,7.62,-2.54,-5,-8.0,1.0,-2.0,0,0,0.22000000000000003,-0.595,0,0,-1,0,330.0,97.8571,0
1,0,0,0,0,0,0,-1,-1,2,-2,5.08,-2.54,-1,-15.6,0.0,-0.2,0,0,0.09999999999999998,0.010000000000000009,0,0,0,0,-290.0,-70.4839,-1
1,0,1,0,0,0,1,-2,0,0,0,2.54,5.08,13,-14.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,725.0,300.0,0
1,0,0,-1,0,-3,4,-19,-3,-2,0,5.08,0.0,4,6.9444,-0.25,-0.6319,-1,0,-0.029000000000000026,0.04899999999999999,0,0,-1,0,290.0,70.4839,0
1,0,0,0,1,-4,2,-17,0,-4,3,-2.54,-7.62,4,-8.5125,0.4375,0.4625,-1,0,0.025999999999999968,0.06199999999999997,-1,0,-2,0,300.0,77.5,-1
0,0,0,0,0,-1,1,-3,0,0,1,-2.54,-10.16,8,4.2917,1.4583,1.6667,-1,0,0.21500000000000002,0.38000000000000006,0,0,-2,0,-240.0,-33.076899999999995,0
1,0,0,0,1,3,-2,11,0,2,0,7.62,-2.54,-4,16.7019,-0.3462,-1.2596,0,0,-0.01100000000000001,0.04300000000000001,0,1,0,0,-385.0,-127.381,0
0,0,0,-4,-3,-4,1,-14,0,-2,0,0.0,17.78,14,1.0714,0.6429,1.6984,-1,0,-0.08300000000000002,0.122,0,0,-2,-1,-320.0,-91.1765,1
1,0,0,-1,-4,-5,2,-19,-1,-1,-2,-15.24,-5.08,4,-28.8571,-0.4286,-1.1429,0,0,0.0,0.0,0,-1,-1,0,370.0,120.0,0
0,0,0,-2,-2,-6,0,-15,1,0,-1,0.0,-5.08,3,19.3273,0.0364,-2.1273,-1,0,0.05299999999999999,-0.08000000000000002,0,-1,-4,0,440.0,158.3333,0
1,0,-2,-3,-1,1,-8,21,0,1,1,10.16,12.7,-1,-3.0625,0.1071,-2.0179,0,0,0.03199999999999997,0.057999999999999996,0,-1,0,0,550.0,216.6667,0
0,0,3,1,-2,-3,4,-12,-1,-2,-1,10.16,2.54,8,9.875,-0.5,4.625,0,0,-0.08400000000000002,0.18399999999999997,0,0,0,0,-230.0,-25.0,0
0,0,2,0,-1,-1,3,-11,0,-1,0,0.0,0.0,9,-44.75,-0.75,-1.0,0,0,0.0,0.0,0,0,0,0,-620.0,-250.5882,1
1,1,0,0,4,2,1,5,-1,0,0,7.62,2.54,0,20.2667,-0.2222,0.0556,-1,0,-0.07300000000000006,-0.03900000000000001,0,-1,3,0,-260.0,-48.5714,0
0,0,0,1,1,1,1,1,0,1,0,0.0,5.08,-3,7.0,0.0,0.5,0,0,0.18,0.5,0,0,0,0,660.0,272.2222,-1
0,0,2,3,-2,-9,5,-41,-4,-5,1,0.0,-12.7,-2,10.6833,0.1667,-0.8333,0,0,0.013000000000000012,-0.045999999999999985,-1,-4,0,0,450.0,164.1837,-1
0,0,0,-1,-1,-1,1,-4,-1,0,0,2.54,0.0,-4,-35.0,-1.5,-1.0,0,0,0.0,0.0,0,0,-1,0,-320.0,-91.1765,2
1,0,0,0,0,1,-2,14,0,2,0,-15.24,-20.32,-6,-5.9077,-0.0231,0.2385,-1,0,-0.305,0.01200000000000001,0,0,-1,0,240.0,33.076899999999995,0
1,0,0,1,1,1,0,2,0,-1,2,-2.54,-10.16,8,-12.8333,1.0,2.1667,0,0,0.16200000000000003,0.268,0,0,0,0,330.0,97.8571,0
0,0,0,-1,1,7,-4,28,0,1,-1,5.08,2.54,-6,9.4,0.6333,-0.4833,-1,0,-0.15100000000000002,-0.22899999999999998,-1,1,7,0,1275.0,511.6667,0
1,0,0,0,-2,-7,5,-30,0,-2,0,-7.62,-10.16,5,-2.6923,0.4615,-1.0769,-1,0,0.051000000000000045,-0.358,0,-1,-4,0,-280.0,-63.333299999999994,0
1,0,1,0,0,0,1,-1,0,0,0,7.62,12.7,7,-5.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,270.0,56.034499999999994,0
1,0,0,0,0,0,0,1,0,0,0,0.0,-7.62,-4,27.0,2.0,-1.0,0,0,0.06000000000000005,-0.5,0,0,0,0,260.0,48.5714,0
1,0,2,0,0,0,2,-5,0,0,0,0.0,-5.08,-3,-48.5,0.0,-0.5,0,0,0.0,0.0,0,0,0,0,280.0,63.333299999999994,0
1,0,-2,-5,-2,1,-4,8,0,0,1,7.62,0.0,-2,-0.6667,0.1333,0.2667,-1,0,-0.11499999999999994,0.038000000000000034,0,-1,1,0,-10.0,-8.281599999999997,0
1,0,0,0,-4,-9,1,-30,-3,-3,0,0.0,5.08,-6,-10.7778,-0.0833,-1.8889,0,0,-0.03200000000000003,0.09200000000000003,-1,-2,-3,0,-240.0,-33.076899999999995,0
0,0,2,0,-2,-5,6,-22,0,-3,0,-5.08,-2.54,1,-22.2727,-0.5455,-0.9091,0,0,0.0,0.0,0,0,-2,0,-290.0,-67.5,-1
1,0,0,2,0,3,-2,8,0,-2,2,0.0,7.62,-4,-27.1,0.2,-0.2,0,0,0.008000000000000007,0.019999999999999962,0,1,2,0,-10.0,-8.281599999999997,-1
1,0,0,-2,-2,-4,3,-14,-1,-1,-1,0.0,5.08,8,-18.7143,-0.2857,-1.7143,-1,0,0.0,0.0,0,-1,-1,0,1350.0,537.5,-1
1,0,0,0,-2,-4,2,-17,0,-1,-1,0.0,-2.54,-2,-16.4286,-0.4286,-0.4286,0,0,0.03300000000000003,-0.214,0,-1,-1,0,680.0,282.973,0
0,0,0,2,0,1,-1,1,0,2,0,-2.54,-2.54,5,-1.1714,0.0,-2.4571,0,0,-0.14400000000000007,-0.6529999999999999,0,-1,0,0,-590.0,-234.2308,0
0,0,-1,-1,0,0,-2,5,-2,0,-1,7.62,0.0,-2,14.7333,0.0667,-2.4667,-1,0,-0.07500000000000001,-0.035999999999999976,0,0,1,0,460.0,161.5385,0
1,0,-1,0,1,1,-1,5,1,0,0,-2.54,-7.62,-5,39.5,1.0,1.5,0,0,0.0,0.0,0,0,1,0,510.0,198.6364,0
0,0,-2,-1,3,4,-4,11,0,3,0,5.08,7.62,-6,-25.4444,0.0,0.1111,0,0,-0.03700000000000003,0.056,0,0,1,0,-310.0,-84.3939,0
1,0,0,0,0,0,0,2,0,0,-1,5.08,-2.54,-6,68.0,-1.0,0.0,0,0,-0.02999999999999997,0.0,0,0,1,0,550.0,216.6667,1
0,1,2,2,-1,0,1,-11,-2,1,0,2.54,5.08,3,-27.5,0.0,-0.4,0,0,0.043999999999999984,-0.4,0,0,-1,0,-230.0,-23.076899999999995,1
1,0,4,0,-11,-9,3,-37,-13,-7,-2,-2.54,0.0,8,-13.6349,0.0476,1.0794,-1,0,-0.17900000000000005,-0.005999999999999978,0,0,0,0,-220.0,-16.666700000000006,0
1,0,0,1,-1,5,-8,31,0,4,-3,-2.54,5.08,1,4.2857,-0.3071,-0.3786,1,0,-0.050000000000000044,-0.189,0,2,2,0,1050.0,433.3333,0
1,0,1,2,-3,-6,2,-18,-1,-3,-3,-7.62,2.54,5,-2.7273,-0.3636,-1.3636,-1,0,0.185,-0.3,0,0,0,-1,420.0,146.5217,-2
1,0,1,3,3,5,-4,28,0,-2,3,-2.54,-2.54,-5,-12.2825,0.8775,0.24,-1,0,-0.14300000000000002,0.221,0,2,2,0,810.0,337.7778,0
0,0,-1,-2,-1,-2,-1,-3,0,0,-1,-10.16,-15.24,-2,20.6667,-0.75,0.9167,0,0,-0.09500000000000003,-0.062,0,0,-1,0,260.0,46.034499999999994,0
1,0,0,-1,-1,-3,0,-10,0,0,0,15.24,15.24,5,-15.4286,0.3214,-2.6429,-1,0,0.046999999999999986,-0.194,0,0,-3,0,-1155.0,-470.0746,0
0,0,0,-1,-3,-9,5,-40,0,-2,0,5.08,5.08,7,-25.8824,-0.1765,-1.1373,0,0,-0.02200000000000002,0.16400000000000003,0,-2,-5,0,-600.0,-239.697,0
1,0,-1,0,1,1,-4,13,1,0,0,-7.62,5.08,-6,-39.1667,0.6667,1.0,0,0,-0.02999999999999997,0.083,0,1,0,0,330.0,97.8571,1
1,0,0,0,-3,-1,-3,-3,0,1,1,-5.08,0.0,-5,-41.4167,0.7917,-0.9167,0,0,0.038000000000000034,0.021999999999999964,0,1,-4,0,575.0,219.2308,1
0,0,-1,-2,-4,-6,2,-18,0,0,0,2.54,15.24,1,-16.0,0.0,-1.9167,-1,0,-0.068,-0.08800000000000002,0,-2,-4,0,345.0,105.9459,0
0,0,0,0,0,1,-1,3,0,0,2,-2.54,-2.54,-9,-48.6667,1.6667,-0.3333,-1,0,0.050000000000000044,0.16700000000000004,0,0,-1,0,695.0,288.6842,0
0,0,-1,-3,2,-1,2,-6,0,-3,1,17.78,15.24,4,12.4444,0.0,-1.4444,0,0,-0.07,-0.581,0,0,2,0,-250.0,-40.9259,0
0,0,2,0,-4,-7,4,-27,-1,-4,-1,-2.54,-12.7,6,-24.5455,-0.1818,-0.7273,-1,0,0.0,0.0,-1,0,-1,0,755.0,311.1905,1
0,0,1,0,-1,-3,4,-12,0,-2,0,-10.16,-5.08,5,-28.5714,0.0,-1.2857,0,0,0.0,0.0,0,0,-1,0,500.0,192.963,0
1,0,-2,-2,-2,-5,1,-11,0,-1,-2,5.08,5.08,-7,-10.7778,-0.5556,-1.6667,-1,0,-0.05599999999999994,-0.564,0,-1,-1,0,1350.0,537.5,0
1,0,0,0,-3,-4,2,-12,0,-1,-3,-7.62,-10.16,1,87.1429,-1.8571,-1.0,0,0,0.11400000000000005,-0.319,0,0,0,0,640.0,261.4286,0
1,0,-1,0,1,2,-2,12,0,0,0,-10.16,-12.7,-5,30.0,0.25,2.5,0,0,0.0,0.0,0,1,1,0,-230.0,-25.0,0
1,0,0,0,-1,-1,-1,-3,0,0,1,12.7,10.16,0,-19.5,0.25,-0.5,-1,0,-0.0050000000000000044,-0.20699999999999996,0,0,-2,0,767.0,294.7778,0
0,0,-1,0,0,0,-1,3,1,0,0,0.0,2.54,6,2.5,0.0,0.0,0,0,0.04500000000000004,0.0,0,0,0,0,-330.0,-90.9459,-1
1,0,0,3,3,2,1,-3,1,2,0,2.54,7.62,1,-20.0,1.0,-0.6667,-1,0,-0.03300000000000003,0.17000000000000004,0,-1,1,0,345.0,105.9459,1
0,0,0,-2,-5,-11,0,-15,-1,-6,-4,-5.08,2.54,1,12.6304,0.1486,0.5109,-1,0,0.016000000000000014,0.08899999999999997,0,0,-1,0,330.0,97.8571,0
0,0,3,4,-3,-10,7,-34,-5,-6,-1,2.54,15.24,7,-4.7381,0.0119,-0.1429,-1,0,0.12999999999999995,-0.119,0,-1,-2,1,-755.0,-311.1905,0
0,0,1,2,0,-5,7,-32,0,0,-2,0.0,-5.08,4,6.9333,0.8667,1.0667,0,0,-0.029000000000000026,-0.021999999999999964,0,-1,-2,0,-250.0,-40.9259,1
0,0,0,2,-1,-7,6,-29,-1,-2,-2,5.08,2.54,7,5.303,-0.5253,-1.4091,0,0,0.014000000000000012,-0.452,0,0,-3,0,-260.0,-48.5714,-1
1,0,0,0,-3,-3,1,-9,0,0,1,5.08,12.7,7,-8.8889,1.1778,1.3778,-1,0,0.07700000000000001,0.37,0,-1,-3,0,270.0,56.034499999999994,0
0,0,0,1,1,3,-2,11,0,2,0,0.0,-7.62,-2,40.4,0.0,1.2,0,0,0.0,0.0,0,1,0,0,-240.0,-33.076899999999995,0
0,0,1,0,-2,-2,1,-6,0,-1,-1,-2.54,7.62,-1,-47.0,-0.3333,-0.3333,0,0,0.0,0.0,0,0,0,0,-355.0,-112.36840000000001,0
1,0,0,0,0,0,0,4,0,0,-1,-2.54,2.54,3,57.0,-0.5,1.5,0,0,-0.25999999999999995,0.245,0,1,0,0,0.0,0.0,0
1,0,1,0,-2,-3,2,-5,0,-2,-1,-2.54,-7.62,5,-12.2,-0.6,0.0,0,0,0.0,0.0,0,0,0,0,240.0,33.076899999999995,-2
1,0,0,0,0,0,0,0,0,0,0,2.54,2.54,1,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,-220.0,-16.666700000000006,0
1,0,0,0,0,0,0,2,0,0,0,-12.7,-7.62,-1,4.0,0.0,0.0,0,0,-0.07,0.0,0,0,0,0,-230.0,-25.0,1
1,0,-4,-5,-2,7,-11,52,10,6,4,-5.08,-2.54,-14,-19.5304,-0.8783,-0.4696,-1,0,0.09400000000000003,-0.253,0,-2,-1,1,640.0,261.4286,0
1,0,0,0,-3,-13,8,-40,0,-5,-7,-2.54,0.0,8,8.8636,-0.2273,-1.2273,0,0,-0.07400000000000001,-0.398,0,0,-1,-1,260.0,48.5714,0
0,0,-1,-1,0,0,0,-8,-1,2,1,7.62,5.08,-1,-38.3636,0.2727,-1.8182,0,0,0.23299999999999998,-0.09800000000000003,0,0,-3,0,250.0,40.9259,0
0,0,2,2,0,0,2,-5,-1,-1,-3,0.0,7.62,9,26.3333,0.0476,0.8413,-1,0,0.007999999999999952,0.165,0,-1,5,0,-300.0,-77.5,0
0,0,0,0,0,0,0,0,0,0,0,-7.62,-7.62,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,-580.0,-228.75,0
0,0,1,0,-3,-3,1,-14,0,0,0,0.0,-2.54,3,-49.4,-0.2,-2.0,0,0,-0.172,-0.342,0,-1,-2,0,300.0,77.5,0
1,0,-1,0,-1,-1,-2,6,0,-1,-1,2.54,-7.62,13,7.6667,-1.0,0.8333,0,0,-0.05399999999999999,-0.07500000000000001,0,0,1,0,260.0,48.5714,0
1,0,0,0,0,0,1,-1,0,1,-2,0.0,-5.08,-1,24.1,-0.75,0.0,0,0,0.07400000000000001,-0.14200000000000002,0,0,1,0,320.0,91.1765,-1
0,0,0,0,0,0,0,0,0,0,0,-5.08,0.0,0,3.5,1.0,0.0,0,0,0.22500000000000003,-0.25,0,0,0,0,-310.0,-77.8571,0
1,0,0,0,-1,-1,3,-7,0,-1,0,-2.54,2.54,6,38.0,-0.2,0.0,0,0,0.02799999999999997,0.0,0,0,0,0,290.0,70.4839,1
0,0,0,0,0,0,0,1,0,0,0,10.16,7.62,-2,47.0,0.0,0.0,0,0,-0.09999999999999998,0.0,0,0,0,0,-460.0,-170.0,0
0,0,0,0,0,0,0,-1,0,0,0,-5.08,0.0,3,-1.0,0.0,0.0,0,0,-0.07999999999999996,0.0,0,0,0,0,-220.0,-16.666700000000006,2
1,1,-1,-4,2,0,0,-1,6,0,1,-2.54,-2.54,-1,-8.0,0.1429,0.2857,-1,0,-0.09699999999999998,0.133,0,0,-1,0,-355.0,-112.36840000000001,0
0,1,0,0,0,0,0,-12,-4,3,0,0.0,-7.62,6,-43.6,-0.2,-3.8,-1,0,-0.08400000000000002,-0.354,0,-1,-2,0,450.0,164.1837,0
1,0,0,5,2,1,1,-7,-5,0,0,-7.62,0.0,4,-15.0833,-0.4167,-0.9167,-1,0,0.01799999999999996,-0.162,0,1,0,0,420.0,146.5217,0
1,0,-1,-2,-3,-10,2,-25,0,-4,-1,-10.16,-15.24,5,38.9375,-0.25,-1.875,-1,0,-0.09800000000000003,-0.368,0,-1,-4,0,270.0,56.034499999999994,-1
0,0,0,0,-1,-2,0,-4,0,-2,1,-12.7,-12.7,2,-37.3429,-0.1429,1.2857,-1,0,0.016000000000000014,0.32799999999999996,0,0,-1,0,-260.0,-48.5714,0
0,0,1,0,1,-1,1,-6,-3,-1,1,15.24,27.94,4,3.1098,-0.1529,-0.9686,-1,0,-0.09300000000000003,0.129,-1,-1,1,0,-370.0,-120.0,1
1,0,0,0,0,-2,3,-15,-1,0,-1,-5.08,-12.7,3,-12.8333,0.3333,-2.1667,0,0,0.293,0.575,0,0,-1,0,220.0,16.666700000000006,-1
0,0,0,0,-2,-7,5,-22,0,-4,-2,-7.62,-5.08,12,2.4,-0.8235,2.8588,0,0,-0.04800000000000004,0.28900000000000003,0,0,-1,0,-400.0,-134.5455,0
0,0,3,0,-2,-2,3,-10,0,-2,0,-5.08,5.08,4,-22.2,0.0,-0.8,0,0,0.0,0.0,0,0,0,0,290.0,70.4839,2
0,0,0,0,-2,-3,1,-13,0,-2,0,-2.54,-7.62,-8,-0.2,3.2,1.4,-1,0,0.29400000000000004,0.736,0,0,-1,0,0.0,0.0,0
0,0,0,1,0,-1,1,-6,0,-1,1,5.08,7.62,-4,-11.0,1.0,-0.5,0,0,-0.08299999999999996,-0.050000000000000044,0,0,-1,0,-300.0,-77.5,-2
1,0,1,0,-2,-4,-1,-20,-4,1,-5,0.0,2.54,-1,-7.9333,-0.3667,0.1,-1,0,-0.14200000000000002,0.03699999999999998,0,2,-2,0,620.0,250.5882,0
1,0,0,0,0,-3,2,-9,0,-1,0,-5.08,-5.08,10,17.3571,0.0,-0.1429,0,0,-0.030000000000000027,-0.143,0,0,-2,0,-270.0,-56.034499999999994,1
0,0,0,-2,-2,-2,0,-4,0,-1,-1,0.0,0.0,-2,-62.5,-0.5,0.0,0,0,0.0,0.0,0,0,0,0,420.0,146.5217,0
0,0,0,0,-2,-10,6,-33,0,-1,-7,-15.24,-17.78,-3,25.2632,-1.2632,0.5789,0,0,0.05299999999999999,0.28500000000000003,0,0,-2,0,10.0,8.281599999999997,0
0,0,0,0,1,2,0,3,0,1,1,-2.54,0.0,-1,-57.9167,0.0833,3.0,0,0,0.09799999999999998,0.22000000000000003,0,0,0,0,-660.0,-272.2222,1
0,0,1,1,0,-1,3,-7,0,-1,-1,2.54,2.54,2,23.8,0.8,0.0,0,0,-0.126,0.0,0,1,0,0,250.0,40.9259,2
1,0,0,0,0,1,-1,6,0,0,1,7.62,-2.54,-2,0.0,0.6667,2.0,0,0,0.18000000000000005,0.577,0,-1,1,0,363.0,116.7179,0
1,0,1,0,-1,-2,3,-10,0,-1,0,0.0,5.08,6,-41.4,0.0,0.0,0,0,0.0,0.0,0,0,-1,0,-565.0,-222.7419,0
1,0,-1,-1,3,4,0,12,-1,-2,0,0.0,-2.54,-1,7.1538,0.0769,1.0085,-1,0,0.11399999999999999,0.18000000000000002,0,2,4,0,320.0,91.1765,0
1,0,0,0,2,2,0,6,0,2,0,2.54,2.54,-7,10.0,0.0,2.6667,0,0,0.007000000000000006,0.367,0,0,0,0,230.0,25.0,0
0,0,0,0,-1,-1,0,-5,0,0,0,-2.54,-5.08,-5,-23.0,-0.5,-1.0,0,0,0.25999999999999995,-0.35,0,0,-1,0,300.0,77.5,1
1,1,0,-8,-4,-6,-1,-12,3,-3,1,-2.54,7.62,-4,-33.1333,-0.0667,0.4667,-1,0,0.041000000000000036,-0.067,0,0,-4,0,550.0,216.6667,0
1,0,-2,-3,-1,-5,-5,5,-1,2,-3,-2.54,5.08,-2,-9.3182,0.5909,0.2727,-1,0,0.062000000000000055,0.056999999999999995,0,0,-4,0,550.0,216.6667,0
1,0,0,1,-3,-5,3,-29,0,-1,0,5.08,0.0,8,-38.3333,-0.1818,-0.6364,-1,0,0.176,-0.455,0,0,-4,0,-430.0,-152.4468,0
0,0,1,1,2,4,-1,12,1,0,2,-5.08,-7.62,12,13.6667,-0.0278,-0.75,-1,0,-0.020000000000000018,0.11299999999999999,0,2,0,0,230.0,25.0,-1
0,0,1,0,-2,-3,2,-9,0,-2,0,-2.54,2.54,-1,-29.2,0.0,-0.8,0,0,0.0,0.0,0,-1,0,0,320.0,91.1765,-2
0,0,0,-2,-2,-3,2,-6,0,-2,-1,0.0,0.0,-5,1.9583,0.0417,2.3333,-1,0,-0.016000000000000014,0.527,0,0,0,0,10.0,8.281599999999997,0
1,0,0,1,-1,-1,-2,-3,-1,1,-2,-2.54,0.0,-1,-9.2619,-0.3571,-2.119,0,0,-0.21300000000000002,-0.28200000000000003,0,0,0,0,345.0,105.9459,0
0,0,2,0,-3,-3,2,-17,-1,0,0,-15.24,-12.7,10,-78.8,-0.4,-0.8,-1,0,0.0,0.0,0,-1,-2,0,220.0,16.666700000000006,0
0,0,0,0,-4,-4,1,-9,0,0,-3,5.08,10.16,3,-14.1667,0.6667,0.1667,0,0,-0.025000000000000022,0.69,0,0,-1,0,240.0,33.076899999999995,0
0,0,-1,-1,-3,-7,4,-27,0,-3,0,2.54,7.62,7,-20.9167,0.0,0.0,0,0,-0.10000000000000003,0.0,0,-1,-3,0,-290.0,-70.4839,0
0,0,0,1,1,3,-1,13,0,0,0,-7.62,5.08,1,-2.875,0.125,1.25,0,0,-0.10899999999999999,0.07300000000000001,0,-1,4,1,-400.0,-134.5455,0
0,0,0,0,0,1,-1,6,0,2,0,2.54,2.54,6,14.75,-0.0417,-1.5417,-1,0,0.007000000000000006,-0.064,0,2,-3,0,240.0,33.076899999999995,1
1,0,0,-2,-2,-5,1,-8,0,-6,0,0.0,-7.62,-4,17.4444,0.0,0.0,-1,0,-0.15999999999999998,-0.23800000000000002,0,0,1,0,460.0,170.0,0
1,0,0,-2,-2,0,-3,6,0,-1,0,2.54,-17.78,-6,10.3333,0.0,1.3333,-1,0,0.13999999999999996,0.263,0,0,1,-1,790.0,327.2727,0
1,0,-1,0,-1,-3,-2,-7,-1,1,0,-5.08,-12.7,-6,-12.8333,0.3333,-3.4286,-1,0,0.012999999999999956,-0.526,0,0,-4,0,725.0,300.0,0
1,0,1,0,-2,-4,4,-20,0,-3,0,-5.08,5.08,1,-42.5,0.0,-0.625,-1,0,0.0,0.0,0,-1,0,0,355.0,112.36840000000001,0
1,0,0,-1,-1,-1,0,-3,0,0,0,5.08,12.7,-1,-72.0,0.0,-3.0,0,0,0.0,0.0,0,0,-1,0,420.0,146.5217,-1
1,0,0,-1,-1,-2,1,-8,0,0,-1,-2.54,0.0,1,-23.3333,-1.0,-0.6667,0,0,0.0,0.0,0,0,-1,0,280.0,63.333299999999994,0
